ZONEID,TIMESTAMP,TARGETVAR
3,20131214 21:00,0.508338470897523
3,20131214 22:00,0.263355735275572
3,20131214 23:00,0.189096296084027
3,20131215 0:00,0.153756478281747
3,20131215 1:00,0.145360839448662
3,20131215 2:00,0.139400800616129
3,20131215 3:00,0.174856747567453
3,20131215 4:00,0.161373405533991
3,20131215 5:00,0.218096623027759
3,20131215 6:00,0.176082426467499
3,20131215 7:00,0.205486063145453
3,20131215 8:00,0.332228141043621
3,20131215 9:00,0.492566270220873
3,20131215 10:00,0.463177480299659
3,20131215 11:00,0.473784567495675
3,20131215 12:00,0.496922528037104
3,20131215 13:00,0.471023530764477
3,20131215 14:00,0.348726836234982
3,20131215 15:00,0.387551480062215
3,20131215 16:00,0.493862171435544
3,20131215 17:00,0.456192075851653
3,20131215 18:00,0.289608531787608
3,20131215 19:00,0.27331013952806
3,20131215 20:00,0.354427608671621
3,20131215 21:00,0.416432082748787
3,20131215 22:00,0.405404587111651
3,20131215 23:00,0.260766195599265
3,20131216 0:00,0.0892947966454981
3,20131216 1:00,0.071219329435879
3,20131216 2:00,0.0858837889435261
3,20131216 3:00,0.101290044793904
3,20131216 4:00,0.10056580222935
3,20131216 5:00,0.123089353527398
3,20131216 6:00,0.188150145279728
3,20131216 7:00,0.182986365054414
3,20131216 8:00,0.162175971222081
3,20131216 9:00,0.268432187727564
3,20131216 10:00,0.326938778699994
3,20131216 11:00,0.46299609185866
3,20131216 12:00,0.487285465107794
3,20131216 13:00,0.543729608226731
3,20131216 14:00,0.589762929055314
3,20131216 15:00,0.532612085446878
3,20131216 16:00,0.573163855312528
3,20131216 17:00,0.523460706905079
3,20131216 18:00,0.460370093365882
3,20131216 19:00,0.360355684935957
3,20131216 20:00,0.408387538384273
3,20131216 21:00,0.314561835577816
3,20131216 22:00,0.185232916022378
3,20131216 23:00,0.131839685538131
3,20131217 0:00,0.140549955071997
3,20131217 1:00,0.113180862861129
3,20131217 2:00,0.0781052654750175
3,20131217 3:00,0.116288942531145
3,20131217 4:00,0.174859902458249
3,20131217 5:00,0.239759999584594
3,20131217 6:00,0.283904613012453
3,20131217 7:00,0.366640269261616
3,20131217 8:00,0.455480432594882
3,20131217 9:00,0.465877310168898
3,20131217 10:00,0.450851411985893
3,20131217 11:00,0.59722681552136
3,20131217 12:00,0.641435351384898
3,20131217 13:00,0.63486269523654
3,20131217 14:00,0.607534106169981
3,20131217 15:00,0.609287782084082
3,20131217 16:00,0.596893273930725
3,20131217 17:00,0.593450754680759
3,20131217 18:00,0.545764601913538
3,20131217 19:00,0.354766549001049
3,20131217 20:00,0.253101101460285
3,20131217 21:00,0.231444028383362
3,20131217 22:00,0.0656301908002514
3,20131217 23:00,0.00327417258467436
3,20131218 0:00,0.00335339369752872
3,20131218 1:00,7.24693134633726e-05
3,20131218 2:00,0
3,20131218 3:00,0
3,20131218 4:00,0
3,20131218 5:00,0
3,20131218 6:00,0
3,20131218 7:00,0
3,20131218 8:00,0.000618464824215365
3,20131218 9:00,0.164608420833038
3,20131218 10:00,0.212344089496509
3,20131218 11:00,0.196779391870543
3,20131218 12:00,0.134686244611495
3,20131218 13:00,0.119427177987841
3,20131218 14:00,0.242261313498259
3,20131218 15:00,0.215027256825092
3,20131218 16:00,0.206325535519374
3,20131218 17:00,0.180113250253805
3,20131218 18:00,0.176750404937368
3,20131218 19:00,0.189631486465153
3,20131218 20:00,0.326402686278468
3,20131218 21:00,0.355356653116982
3,20131218 22:00,0.354452809087667
3,20131218 23:00,0.283603933329694
3,20131219 0:00,0.212382799813018
3,20131219 1:00,0.249581162477539
3,20131219 2:00,0.32832154991599
3,20131219 3:00,0.223082604968871
3,20131219 4:00,0.219824182981815
3,20131219 5:00,0.179218413574998
3,20131219 6:00,0.125101840315994
3,20131219 7:00,0.0902598551888114
3,20131219 8:00,0.0275252856372589
3,20131219 9:00,0.15399458678895
3,20131219 10:00,0.504093402163782
3,20131219 11:00,0.57031188894809
3,20131219 12:00,0.529648953406188
3,20131219 13:00,0.561013762297126
3,20131219 14:00,0.578140828102653
3,20131219 15:00,0.441212532372426
3,20131219 16:00,0.473633318186917
3,20131219 17:00,0.632207436245683
3,20131219 18:00,0.59084636599711
3,20131219 19:00,0.475878526897163
3,20131219 20:00,0.45187407868209
3,20131219 21:00,0.346843536575453
3,20131219 22:00,0.120183828739352
3,20131219 23:00,0.0739790158071996
3,20131220 0:00,0.0485823479080623
3,20131220 1:00,0.0282958910077514
3,20131220 2:00,0.146204364702697
3,20131220 3:00,0.446791324100547
3,20131220 4:00,0.610169110212784
3,20131220 5:00,0.848393291943628
3,20131220 6:00,0.908001781527987
3,20131220 7:00,0.928798688866096
3,20131220 8:00,0.889849342454954
3,20131220 9:00,0.905389285733752
3,20131220 10:00,0.927410959128627
3,20131220 11:00,0.940841638027081
3,20131220 12:00,0.948989718084414
3,20131220 13:00,0.928450288365484
3,20131220 14:00,0.9085162713423
3,20131220 15:00,0.831585814009997
3,20131220 16:00,0.684268762220182
3,20131220 17:00,0.792330869905416
3,20131220 18:00,0.680036734812029
3,20131220 19:00,0.523226198907431
3,20131220 20:00,0.382532647916347
3,20131220 21:00,0.431342756973985
3,20131220 22:00,0.488778063793403
3,20131220 23:00,0.328304897277972
3,20131221 0:00,0.274288698969435
3,20131221 1:00,0.406948505774311
3,20131221 2:00,0.0921827663050076
3,20131221 3:00,0.0219212921427311
3,20131221 4:00,0.0650850950792983
3,20131221 5:00,0.0584017143722496
3,20131221 6:00,0.14121478225203
3,20131221 7:00,0.267404560259294
3,20131221 8:00,0.313324449507746
3,20131221 9:00,0.437594477591289
3,20131221 10:00,0.616687295094257
3,20131221 11:00,0.645135778118603
3,20131221 12:00,0.727303821395842
3,20131221 13:00,0.447573183370264
3,20131221 14:00,0.271805838623745
3,20131221 15:00,0.0157325928209428
3,20131221 16:00,0.000570752108518984
3,20131221 17:00,0.000271872455477496
3,20131221 18:00,0.0021065614099912
3,20131221 19:00,0.00245945545816066
3,20131221 20:00,0.00780102901635843
3,20131221 21:00,0.0492057631515911
3,20131221 22:00,0.230492477940031
3,20131221 23:00,0.1941412410391
3,20131222 0:00,0.336914789610772
3,20131222 1:00,0.441375480298928
3,20131222 2:00,0.317298112110288
3,20131222 3:00,0.422682890072693
3,20131222 4:00,0.438781437172427
3,20131222 5:00,0.610603477323967
3,20131222 6:00,0.718396857091757
3,20131222 7:00,0.782785608041585
3,20131222 8:00,0.723501659449155
3,20131222 9:00,0.612746498900787
3,20131222 10:00,0.488405819088179
3,20131222 11:00,0.238890363321834
3,20131222 12:00,0.127694529931777
3,20131222 13:00,0.275718283111328
3,20131222 14:00,0.449138251369337
3,20131222 15:00,0.497068817924149
3,20131222 16:00,0.145545837851735
3,20131222 17:00,0.279915647681652
3,20131222 18:00,0.365063938811039
3,20131222 19:00,0.348530583032444
3,20131222 20:00,0.384461862962574
3,20131222 21:00,0.36940534626957
3,20131222 22:00,0.397896594741141
3,20131222 23:00,0.360465065886571
3,20131223 0:00,0.30993954471234
3,20131223 1:00,0.263806307155411
3,20131223 2:00,0.458464283207183
3,20131223 3:00,0.611524421410539
3,20131223 4:00,0.659173670642767
3,20131223 5:00,0.542291921925569
3,20131223 6:00,0.812124890618824
3,20131223 7:00,0.768766633609196
3,20131223 8:00,0.739933296669203
3,20131223 9:00,0.632877668016065
3,20131223 10:00,0.460363794837289
3,20131223 11:00,0.364258671953073
3,20131223 12:00,0.484794495400916
3,20131223 13:00,0.576450168982864
3,20131223 14:00,0.315106933099249
3,20131223 15:00,0.26877968033622
3,20131223 16:00,0.349941266187122
3,20131223 17:00,0.350862208923334
3,20131223 18:00,0.225617229109891
3,20131223 19:00,0.356805140046571
3,20131223 20:00,0.391939257078484
3,20131223 21:00,0.221889786176221
3,20131223 22:00,0.261484584353748
3,20131223 23:00,0.190759936753249
3,20131224 0:00,0.0808897075438648
3,20131224 1:00,0.0562591433655062
3,20131224 2:00,0.0256973484821362
3,20131224 3:00,0.00728024022333281
3,20131224 4:00,0.000911492917784653
3,20131224 5:00,0.000257468616776702
3,20131224 6:00,0
3,20131224 7:00,0.00320305363108918
3,20131224 8:00,0.000487479916030014
3,20131224 9:00,0
3,20131224 10:00,0.00733965605797359
3,20131224 11:00,0.00599919881888093
3,20131224 12:00,0.0081881321814423
3,20131224 13:00,0
3,20131224 14:00,0.00104067734613241
3,20131224 15:00,0.00804049283475912
3,20131224 16:00,0.0415420211729696
3,20131224 17:00,0.0575883476056143
3,20131224 18:00,0.0154625208453029
3,20131224 19:00,0.000954704433887036
3,20131224 20:00,0.0118093472548139
3,20131224 21:00,0.0193250002169128
3,20131224 22:00,0.00545905486760114
3,20131224 23:00,0.00413120098737163
3,20131225 0:00,0.0135706666559454
3,20131225 1:00,0.0233895834502933
3,20131225 2:00,0.110282989662273
3,20131225 3:00,0.141608189347145
3,20131225 4:00,0.0999545384242449
3,20131225 5:00,0.0682773462814816
3,20131225 6:00,0.0454850720173121
3,20131225 7:00,0.01355221173761
3,20131225 8:00,0.0355054623974585
3,20131225 9:00,0.0217840055551141
3,20131225 10:00,0.0347006479100516
3,20131225 11:00,0.0792413669021831
3,20131225 12:00,0.33373559593849
3,20131225 13:00,0.327872779416228
3,20131225 14:00,0.110224024397712
3,20131225 15:00,0.108016186446976
3,20131225 16:00,0.00848296075484917
3,20131225 17:00,0
3,20131225 18:00,0.00224294775768935
3,20131225 19:00,0.191011103690594
3,20131225 20:00,0.341448400992687
3,20131225 21:00,0.360696874964942
3,20131225 22:00,0.182313438415831
3,20131225 23:00,0.0708268257315223
3,20131226 0:00,0.175875371736295
3,20131226 1:00,0.124483826061858
3,20131226 2:00,0.397261924248027
3,20131226 3:00,0.509611410142705
3,20131226 4:00,0.549010866160493
3,20131226 5:00,0.562523462840475
3,20131226 6:00,0.670401916180834
3,20131226 7:00,0.618490931173008
3,20131226 8:00,0.671489843519342
3,20131226 9:00,0.694793007988511
3,20131226 10:00,0.657627057111906
3,20131226 11:00,0.697108881031186
3,20131226 12:00,0.712182947901403
3,20131226 13:00,0.761257269723172
3,20131226 14:00,0.560186449463788
3,20131226 15:00,0.404809533026524
3,20131226 16:00,0.441507362746312
3,20131226 17:00,0.376349344182512
3,20131226 18:00,0.296899577590686
3,20131226 19:00,0.312697434204782
3,20131226 20:00,0.358845987993569
3,20131226 21:00,0.384424503005944
3,20131226 22:00,0.49079819721987
3,20131226 23:00,0.542776249201407
3,20131227 0:00,0.330582051451856
3,20131227 1:00,0.15493939308493
3,20131227 2:00,0.140474336269178
3,20131227 3:00,0.184224646863202
3,20131227 4:00,0.181857917467038
3,20131227 5:00,0.181911929611566
3,20131227 6:00,0.14293244136746
3,20131227 7:00,0.106222907628487
3,20131227 8:00,0.0664516592760361
3,20131227 9:00,0.0635312814295702
3,20131227 10:00,0.123931077851475
3,20131227 11:00,0.183561168242567
3,20131227 12:00,0.066222998786781
3,20131227 13:00,0.0086693104180407
3,20131227 14:00,0
3,20131227 15:00,0
3,20131227 16:00,0.0129355473932323
3,20131227 17:00,0.0609106830259442
3,20131227 18:00,0.0721704342604511
3,20131227 19:00,0.186658897854237
3,20131227 20:00,0.325400270479245
3,20131227 21:00,0.523043445252595
3,20131227 22:00,0.602549034821544
3,20131227 23:00,0.560763049530823
3,20131228 0:00,0.757275982538636
3,20131228 1:00,0.795138254138476
3,20131228 2:00,0.930089625707737
3,20131228 3:00,0.919847136128956
3,20131228 4:00,0.848736286953652
3,20131228 5:00,0.823433699077347
3,20131228 6:00,0.854946151366048
3,20131228 7:00,0.801881956321525
3,20131228 8:00,0.839294125066522
3,20131228 9:00,0.858693844746575
3,20131228 10:00,0.895668950611954
3,20131228 11:00,0.904161812655548
3,20131228 12:00,0.910294251483613
3,20131228 13:00,0.920279261642736
3,20131228 14:00,0.921253321684999
3,20131228 15:00,0.91877809447358
3,20131228 16:00,0.915380586319311
3,20131228 17:00,0.90676125992228
3,20131228 18:00,0.892475342298089
3,20131228 19:00,0.89890306162
3,20131228 20:00,0.86773136814536
3,20131228 21:00,0.698696897046025
3,20131228 22:00,0.851067013504864
3,20131228 23:00,0.755023126290284
3,20131229 0:00,0.666120371976183
3,20131229 1:00,0.675231258626672
3,20131229 2:00,0.673965512748564
3,20131229 3:00,0.647308500860945
3,20131229 4:00,0.556899212597414
3,20131229 5:00,0.434673188702025
3,20131229 6:00,0.429890217164282
3,20131229 7:00,0.398331858941401
3,20131229 8:00,0.412062311881253
3,20131229 9:00,0.458839684153562
3,20131229 10:00,0.462011679057333
3,20131229 11:00,0.56780831993343
3,20131229 12:00,0.494345590819421
3,20131229 13:00,0.412311232720001
3,20131229 14:00,0.370777312806061
3,20131229 15:00,0.501688849637549
3,20131229 16:00,0.497199803732574
3,20131229 17:00,0.481486567420246
3,20131229 18:00,0.515890585826933
3,20131229 19:00,0.350322067222655
3,20131229 20:00,0.334932016591055
3,20131229 21:00,0.297553597840614
3,20131229 22:00,0.1815711910529
3,20131229 23:00,0.145011098490808
3,20131230 0:00,0.049958814293787
3,20131230 1:00,0.0762021569363153
3,20131230 2:00,0.120443547955926
3,20131230 3:00,0.202478810346343
3,20131230 4:00,0.218289724490341
3,20131230 5:00,0.263347181195864
3,20131230 6:00,0.335351516239977
3,20131230 7:00,0.319121544914977
3,20131230 8:00,0.381596395249955
3,20131230 9:00,0.474869352096629
3,20131230 10:00,0.361201914060588
3,20131230 11:00,0.383218630734472
3,20131230 12:00,0.478341579714039
3,20131230 13:00,0.365435736997263
3,20131230 14:00,0.339373795849213
3,20131230 15:00,0.461666440199313
3,20131230 16:00,0.526719572260294
3,20131230 17:00,0.409236464627701
3,20131230 18:00,0.30455431491952
3,20131230 19:00,0.322581616592763
3,20131230 20:00,0.348339736220738
3,20131230 21:00,0.270115635475479
3,20131230 22:00,0.28527163093011
3,20131230 23:00,0.193943636576443
3,20131231 0:00,0.0930564491462026
3,20131231 1:00,0.0549344403249925
3,20131231 2:00,0.0518646222018859
3,20131231 3:00,0.0574641144968199
3,20131231 4:00,0.0463380493403747
3,20131231 5:00,0.0352520448603164
3,20131231 6:00,0.00698586176988532
3,20131231 7:00,0.00101186966873081
3,20131231 8:00,0
3,20131231 9:00,0
3,20131231 10:00,0
3,20131231 11:00,0
3,20131231 12:00,0.0225501101761326
3,20131231 13:00,0.254825960694586
3,20131231 14:00,0.438353825461597
3,20131231 15:00,0.652319241650425
3,20131231 16:00,0.702689473689261
3,20131231 17:00,0.657087364180825
3,20131231 18:00,0.733583896869868
3,20131231 19:00,NA
3,20131231 20:00,NA
3,20131231 21:00,NA
3,20131231 22:00,NA
3,20131231 23:00,NA
3,20140101 0:00,NA
4,20131201 1:00,0.0759294265910524
4,20131201 2:00,0.143194706994329
4,20131201 3:00,0.225897920604915
4,20131201 4:00,0.166666666666667
4,20131201 5:00,0
4,20131201 6:00,0.0716761184625079
4,20131201 7:00,0.116887208569628
4,20131201 8:00,0.5
4,20131201 9:00,0.97511027095148
4,20131201 10:00,0.680371770636422
4,20131201 11:00,0.35538752362949
4,20131201 12:00,0.425330812854442
4,20131201 13:00,0.62523629489603
4,20131201 14:00,0.728890989287964
4,20131201 15:00,0.512287334593573
4,20131201 16:00,0.383112791430372
4,20131201 17:00,0.445652173913043
4,20131201 18:00,0.617359798361688
4,20131201 19:00,0.771266540642722
4,20131201 20:00,0.875708884688091
4,20131201 21:00,0.893352236925015
4,20131201 22:00,0.917926906112161
4,20131201 23:00,0.787492123503465
4,20131202 0:00,0.831915563957151
4,20131202 1:00,0.800882167611847
4,20131202 2:00,0.900598613736611
4,20131202 3:00,0.860113421550095
4,20131202 4:00,0.811909262759924
4,20131202 5:00,0.831127914303718
4,20131202 6:00,0.94628229363579
4,20131202 7:00,0.753780718336484
4,20131202 8:00,0.636105860113422
4,20131202 9:00,0.127441713925646
4,20131202 10:00,0.272369250157529
4,20131202 11:00,0.232356647763076
4,20131202 12:00,0.112161310649023
4,20131202 13:00,0.00393824826717076
4,20131202 14:00,0.00598613736609957
4,20131202 15:00,0.115942028985507
4,20131202 16:00,0.0964083175803403
4,20131202 17:00,0.0987712665406427
4,20131202 18:00,0.645872715816006
4,20131202 19:00,0.126023944549464
4,20131202 20:00,0.222274732199117
4,20131202 21:00,0.0896345305608066
4,20131202 22:00,0.244959042218021
4,20131202 23:00,0.235664776307499
4,20131203 0:00,0.480781348456206
4,20131203 1:00,0.862003780718336
4,20131203 2:00,0.902488972904853
4,20131203 3:00,0.861688720856962
4,20131203 4:00,0.948172652804032
4,20131203 5:00,0.89807813484562
4,20131203 6:00,0.59640831758034
4,20131203 7:00,0.158002520478891
4,20131203 8:00,0.597195967233775
4,20131203 9:00,0.736767485822306
4,20131203 10:00,0.040957781978576
4,20131203 11:00,0.313011972274732
4,20131203 12:00,0.815217391304348
4,20131203 13:00,0.164618777567738
4,20131203 14:00,0.107435412728418
4,20131203 15:00,0.194864524259609
4,20131203 16:00,0.527882797731569
4,20131203 17:00,0.517800882167613
4,20131203 18:00,0.293005671077505
4,20131203 19:00,0.401071203528671
4,20131203 20:00,0.528197857592943
4,20131203 21:00,0.633742911153119
4,20131203 22:00,0.543635790800251
4,20131203 23:00,0.657844990548204
4,20131204 0:00,0.689193446754883
4,20131204 1:00,0.830340264650284
4,20131204 2:00,0.915248897290486
4,20131204 3:00,0.947542533081285
4,20131204 4:00,0.930056710775047
4,20131204 5:00,0.951480781348456
4,20131204 6:00,0.958727158160051
4,20131204 7:00,0.990390674228104
4,20131204 8:00,0.993541272841839
4,20131204 9:00,0.996219281663516
4,20131204 10:00,0.9940138626339
4,20131204 11:00,0.981568998109641
4,20131204 12:00,0.91950220541903
4,20131204 13:00,0.886893509766856
4,20131204 14:00,0.937303087586641
4,20131204 15:00,0.929426591052301
4,20131204 16:00,0.942028985507246
4,20131204 17:00,0.840579710144928
4,20131204 18:00,0.854914933837429
4,20131204 19:00,0.933837429111531
4,20131204 20:00,0.636578449905482
4,20131204 21:00,0.447700063011972
4,20131204 22:00,0.716603654694391
4,20131204 23:00,0.854914933837429
4,20131205 0:00,0.873188405797102
4,20131205 1:00,0.899180844360429
4,20131205 2:00,0.901543793320732
4,20131205 3:00,0.918557025834909
4,20131205 4:00,0.930214240705733
4,20131205 5:00,0.964083175803403
4,20131205 6:00,0.983144297416508
4,20131205 7:00,0.941241335853813
4,20131205 8:00,0.877284183994958
4,20131205 9:00,0.774574669187146
4,20131205 10:00,0.479048519218652
4,20131205 11:00,0.443761814744802
4,20131205 12:00,0.331127914303718
4,20131205 13:00,0.27536231884058
4,20131205 14:00,0.229206049149338
4,20131205 15:00,0.12476370510397
4,20131205 16:00,0.206049149338374
4,20131205 17:00,0.363579080025204
4,20131205 18:00,0.59987397605545
4,20131205 19:00,0.357120352867045
4,20131205 20:00,0.185727788279773
4,20131205 21:00,0.0740390674228104
4,20131205 22:00,0.0642722117202268
4,20131205 23:00,0.0664776307498425
4,20131206 0:00,0.0552930056710775
4,20131206 1:00,0.0103969754253308
4,20131206 2:00,0.0056710775047259
4,20131206 3:00,0.00141776937618147
4,20131206 4:00,0.000945179584120983
4,20131206 5:00,0.00346565847511026
4,20131206 6:00,0.00346565847511026
4,20131206 7:00,0
4,20131206 8:00,0
4,20131206 9:00,0
4,20131206 10:00,0.0365469439193446
4,20131206 11:00,0.0107120352867045
4,20131206 12:00,0
4,20131206 13:00,0.0308758664146187
4,20131206 14:00,0.040800252047889
4,20131206 15:00,0.00771896660365469
4,20131206 16:00,0.0275677378701953
4,20131206 17:00,0.106490233144297
4,20131206 18:00,0.0448960302457467
4,20131206 19:00,0.117202268431002
4,20131206 20:00,0.364839319470699
4,20131206 21:00,0.354757403906743
4,20131206 22:00,0.139098928796471
4,20131206 23:00,0.393824826717076
4,20131207 0:00,0.440926275992439
4,20131207 1:00,0.483774417139257
4,20131207 2:00,0.331442974165091
4,20131207 3:00,0.13768115942029
4,20131207 4:00,0.0699432892249527
4,20131207 5:00,0.0630119722747321
4,20131207 6:00,0.0956206679269061
4,20131207 7:00,0.104127284183995
4,20131207 8:00,0.0477315689981096
4,20131207 9:00,0.00456836798991809
4,20131207 10:00,0.0337114051669817
4,20131207 11:00,0.0913673597983616
4,20131207 12:00,0.30812854442344
4,20131207 13:00,0.501102709514807
4,20131207 14:00,0.74054820415879
4,20131207 15:00,0.859010712035287
4,20131207 16:00,0.905324511657216
4,20131207 17:00,0.846250787649654
4,20131207 18:00,0.883585381222433
4,20131207 19:00,0.879647132955261
4,20131207 20:00,0.910522999369881
4,20131207 21:00,0.781190926275993
4,20131207 22:00,0.597668557025836
4,20131207 23:00,0.915563957151858
4,20131208 0:00,0.953213610586011
4,20131208 1:00,0.954158790170132
4,20131208 2:00,0.931789540012603
4,20131208 3:00,0.812696912413359
4,20131208 4:00,0.923125393824826
4,20131208 5:00,0.923913043478261
4,20131208 6:00,0.878386893509767
4,20131208 7:00,0.809703843730308
4,20131208 8:00,0.675645872715817
4,20131208 9:00,0.128544423440454
4,20131208 10:00,0.0225267800882168
4,20131208 11:00,0.193919344675488
4,20131208 12:00,0.018588531821046
4,20131208 13:00,0.0452110901071204
4,20131208 14:00,0.0338689350976686
4,20131208 15:00,0
4,20131208 16:00,0
4,20131208 17:00,0.0374921235034656
4,20131208 18:00,0.182734719596723
4,20131208 19:00,0.36531190926276
4,20131208 20:00,0.257561436672968
4,20131208 21:00,0.779930686830497
4,20131208 22:00,0.64067422810334
4,20131208 23:00,0.0953056080655325
4,20131209 0:00,0.690768746061752
4,20131209 1:00,0.539067422810335
4,20131209 2:00,0.405482041587902
4,20131209 3:00,0.576717076244486
4,20131209 4:00,0.777567737870195
4,20131209 5:00,0.85979836168872
4,20131209 6:00,0.883900441083805
4,20131209 7:00,0.850976685570259
4,20131209 8:00,0.864209199747953
4,20131209 9:00,0.866887208569628
4,20131209 10:00,0.818367989918085
4,20131209 11:00,0.879962192816635
4,20131209 12:00,0.831285444234405
4,20131209 13:00,0.823724007561437
4,20131209 14:00,0.792533081285444
4,20131209 15:00,0.727473219911783
4,20131209 16:00,0.806710775047259
4,20131209 17:00,0.776937618147448
4,20131209 18:00,0.660838059231253
4,20131209 19:00,0.690611216131064
4,20131209 20:00,0.58648393194707
4,20131209 21:00,0.42895400126024
4,20131209 22:00,0.592785129174543
4,20131209 23:00,0.54221802142407
4,20131210 0:00,0.508349086326403
4,20131210 1:00,0.631695022054191
4,20131210 2:00,0.507246376811594
4,20131210 3:00,0.421865154379333
4,20131210 4:00,0.479993698802773
4,20131210 5:00,0.683679899180845
4,20131210 6:00,0.67895400126024
4,20131210 7:00,0.739760554505355
4,20131210 8:00,0.733301827347197
4,20131210 9:00,0.58695652173913
4,20131210 10:00,0.43241965973535
4,20131210 11:00,0.458569628229363
4,20131210 12:00,0.433049779458096
4,20131210 13:00,0.252835538752363
4,20131210 14:00,0.246219281663516
4,20131210 15:00,0.48109640831758
4,20131210 16:00,0.406584751102709
4,20131210 17:00,0.411940768746062
4,20131210 18:00,0.415721487082546
4,20131210 19:00,0.463925645872716
4,20131210 20:00,0.384845620667926
4,20131210 21:00,0.413201008191556
4,20131210 22:00,0.438248267170762
4,20131210 23:00,0.479048519218652
4,20131211 0:00,0.451953371140516
4,20131211 1:00,0.286704473850032
4,20131211 2:00,0.178166351606805
4,20131211 3:00,0.103497164461248
4,20131211 4:00,0.210302457466919
4,20131211 5:00,0.232356647763076
4,20131211 6:00,0.406269691241336
4,20131211 7:00,0.406742281033397
4,20131211 8:00,0.333963453056081
4,20131211 9:00,0.239287964713295
4,20131211 10:00,0.178323881537492
4,20131211 11:00,0.1471329552615
4,20131211 12:00,0.0919974795211091
4,20131211 13:00,0.0923125393824826
4,20131211 14:00,0.0348141146817896
4,20131211 15:00,0.0133900441083806
4,20131211 16:00,0.00425330812854442
4,20131211 17:00,0.00378071833648393
4,20131211 18:00,0.00378071833648393
4,20131211 19:00,0.0229993698802773
4,20131211 20:00,0.0430056710775047
4,20131211 21:00,0.214870825456837
4,20131211 22:00,0.146660365469439
4,20131211 23:00,0.10586011342155
4,20131212 0:00,0.0600189035916824
4,20131212 1:00,0.0293005671077505
4,20131212 2:00,0.0319785759294267
4,20131212 3:00,0.10586011342155
4,20131212 4:00,0.15059861373661
4,20131212 5:00,0.197700063011972
4,20131212 6:00,0.231884057971015
4,20131212 7:00,0.34593572778828
4,20131212 8:00,0.377599243856333
4,20131212 9:00,0.2882797731569
4,20131212 10:00,0.286862003780718
4,20131212 11:00,0.148235664776308
4,20131212 12:00,0.176118462507877
4,20131212 13:00,0.153119092627599
4,20131212 14:00,0.0103969754253308
4,20131212 15:00,0.00189035916824197
4,20131212 16:00,0.00189035916824197
4,20131212 17:00,0.00189035916824197
4,20131212 18:00,0.00189035916824197
4,20131212 19:00,0.00535601764335223
4,20131212 20:00,0.0252047889098928
4,20131212 21:00,0.00189035916824197
4,20131212 22:00,0.00189035916824197
4,20131212 23:00,0.00189035916824197
4,20131213 0:00,0.00252047889098928
4,20131213 1:00,0.00425330812854442
4,20131213 2:00,0.0289855072463768
4,20131213 3:00,0.0767170762444864
4,20131213 4:00,0.0803402646502836
4,20131213 5:00,0.117989918084436
4,20131213 6:00,0.165091367359798
4,20131213 7:00,0.232986767485822
4,20131213 8:00,0.243541272841839
4,20131213 9:00,0.301984877126654
4,20131213 10:00,0.463610586011342
4,20131213 11:00,0.392407057340894
4,20131213 12:00,0.274574669187146
4,20131213 13:00,0.362476370510397
4,20131213 14:00,0.136420919974795
4,20131213 15:00,0.113736609955892
4,20131213 16:00,0.069628229363579
4,20131213 17:00,0.0614366729678639
4,20131213 18:00,0.00267800882167612
4,20131213 19:00,0.00913673597983616
4,20131213 20:00,0.0337114051669817
4,20131213 21:00,0.000472589792060492
4,20131213 22:00,0.00173282923755514
4,20131213 23:00,0.0015752993068683
4,20131214 0:00,0
4,20131214 1:00,0.000472589792060492
4,20131214 2:00,0.00189035916824197
4,20131214 3:00,0.00189035916824197
4,20131214 4:00,0.00992438563327032
4,20131214 5:00,0.00992438563327032
4,20131214 6:00,0.0371770636420921
4,20131214 7:00,0.038122243226213
4,20131214 8:00,0.170762444864524
4,20131214 9:00,0.273156899810964
4,20131214 10:00,0.295368620037807
4,20131214 11:00,0.319785759294267
4,20131214 12:00,0.270006301197227
4,20131214 13:00,0.0786074354127284
4,20131214 14:00,0.0286704473850032
4,20131214 15:00,0.0198487712665406
4,20131214 16:00,0.00378071833648393
4,20131214 17:00,0
4,20131214 18:00,0
4,20131214 19:00,0
4,20131214 20:00,0
4,20131214 21:00,0
4,20131214 22:00,0
4,20131214 23:00,0.00598613736609957
4,20131215 0:00,0.00362318840579711
4,20131215 1:00,0.00189035916824197
4,20131215 2:00,0.00189035916824197
4,20131215 3:00,0.00189035916824197
4,20131215 4:00,0.00189035916824197
4,20131215 5:00,0.00330812854442344
4,20131215 6:00,0.0108695652173913
4,20131215 7:00,0.00645872715816006
4,20131215 8:00,0.0302457466918715
4,20131215 9:00,0.431474480151229
4,20131215 10:00,0.517170762444864
4,20131215 11:00,0.285916824196597
4,20131215 12:00,0.267643352236924
4,20131215 13:00,0.383270321361059
4,20131215 14:00,0.421235034656584
4,20131215 15:00,0.302772526780089
4,20131215 16:00,0.0308758664146187
4,20131215 17:00,0.0256773787019533
4,20131215 18:00,0.02882797731569
4,20131215 19:00,0.00378071833648393
4,20131215 20:00,0.00378071833648393
4,20131215 21:00,0.00551354757403907
4,20131215 22:00,0.0360743541272841
4,20131215 23:00,0.131064902331443
4,20131216 0:00,0.0493068683049779
4,20131216 1:00,0.0119722747321991
4,20131216 2:00,0.00110270951480781
4,20131216 3:00,0
4,20131216 4:00,0.00378071833648393
4,20131216 5:00,0.00582860743541272
4,20131216 6:00,0.0220541902961563
